url,,,,,,,,,name,
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_chicken_fingers_ketchup.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,kids,kids_chicken_fingers_ketchup.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_garlic_grilled_shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,kids,kids_garlic_grilled_shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_macaroni_and_cheese.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,kids,kids_macaroni_and_cheese.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_popcorn_shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,kids,kids_popcorn_shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_snow_crab.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,kids,kids_snow_crab.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lighter-fare/lighter_fare_peppercorn_sirloin_and_shrimp_us.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lighter-fare,lighter_fare_peppercorn_sirloin_and_shrimp_us.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lighter-fare/m_mapleglazedchicken_1625.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lighter-fare,m_mapleglazedchicken_1625.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/1800x614_snowcrablegs.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,1800x614_snowcrablegs.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/4coursefeast.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,4coursefeast.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/admirals_feast.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,admirals_feast.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/bar_harbor_lobster_bake.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,bar_harbor_lobster_bake.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/cajun_chicken_linguine_alfredo.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,cajun_chicken_linguine_alfredo.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/catfish.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,catfish.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/center_cut_ny_strip_steak.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,center_cut_ny_strip_steak.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/chicken_wings.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,chicken_wings.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/classic-caesar-salad.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,classic-caesar-salad.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/coastal_soup_and_salad.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,coastal_soup_and_salad.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crab_linguini_alfredo.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crab_linguini_alfredo.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crablegs_1800x614_core.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crablegs_1800x614_core.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/creamy-potato-bacon-soup.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,creamy-potato-bacon-soup.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crispy-calamari-and-vegetables-us.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crispy-calamari-and-vegetables-us.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crispy-shrimp-lettuce-wrap.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crispy-shrimp-lettuce-wrap.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunch_fried_fish_scampi.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crunch_fried_fish_scampi.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunch-fried_fish_sandwich.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crunch-fried_fish_sandwich.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunchy_popcorn_shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,crunchy_popcorn_shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/cup-of-soup-and-salad.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,cup-of-soup-and-salad.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/fried_oyster.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,fried_oyster.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/garlic_shrimp_scampi.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,garlic_shrimp_scampi.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/grilledchicken_kidsentree_must_265_r2.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,grilledchicken_kidsentree_must_265_r2.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/hand_breaded_shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,hand_breaded_shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/hand-battered-fish-and-chips.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,hand-battered-fish-and-chips.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/jumbo_coconut_shrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,jumbo_coconut_shrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/live_maine_lobster.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,live_maine_lobster.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_pizza_usa.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lobster_pizza_usa.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_tacos.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lobster_tacos.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster-artichoke-dip.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lobster-artichoke-dip.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster-crab-and-seafood-stuffed-mushroom.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lobster-crab-and-seafood-stuffed-mushroom.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lunch_classic_caesar_salad.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lunch_classic_caesar_salad.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lunch_tacos.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,lunch_tacos.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_lh_garlicgrilledshrimp.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,m_lh_garlicgrilledshrimp.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_mapleglazedchicken_1625.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,m_mapleglazedchicken_1625.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_woodgrilled_lobsteshrimpsalmon_us.jpg,https:,,www.redlobster.com,images,default-source,images,menu-items,lunch-dinner,m_woodgrilled_lobsteshrimpsalmon_us.jpg,
